file_path,target_percent,interval_step,rsi_oversold,rsi_overbought,leverage,risk_per_trade,rsi_window,mean_return,std_dev_return,min_return,max_return,sharpe_ratio,t_stat,p_value
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,75,8,0.3,14,8265.54295658007,2954.5627868228444,4157.303909923217,15458.353682292809,2.797551973998944,8.39300036442067,1.5059602559594874e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,75,8,0.5,14,7718.789366065404,7383.493525259203,1360.841783459465,25696.66595805776,1.0454115439607472,3.136372463216988,0.011997910155008644
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,75,10,0.3,14,11377.965670288668,3098.493610716267,7570.804433689709,18355.412036849582,3.672095895546632,11.016616129068874,1.5895677668044623e-06
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,75,10,0.5,14,8446.570022863838,6819.279030234723,1528.303500560522,20737.592955561653,1.238630944035898,3.7160420673513554,0.0047999101038839935
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,75,15,0.3,14,9517.901800719139,12157.292482500985,936.7664823005355,43851.48612256716,0.7828965054858272,2.348773225619628,0.04339220023646625
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,75,15,0.5,14,5998.562473340672,8768.491775094728,93.0346762838151,28265.412938427984,0.6841042481648297,2.052428805134537,0.07033680077730477
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,80,8,0.3,14,12696.147078495249,5063.603637404501,6528.092431010622,24166.50475449657,2.5073342993732095,7.5222038768771595,3.6078010529894945e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,80,8,0.5,14,11639.336397711753,10982.33466544799,1016.9631306954418,32445.00135558234,1.0598235031327887,3.179563174282353,0.011192632826014107
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,80,10,0.3,14,14957.480665216272,5362.865760754843,5808.979167973668,22098.356545269744,2.789083548328637,8.36744040859609,1.543482757653433e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,80,10,0.5,14,14266.613024357906,14833.130084878003,2429.545694853278,54794.65729300152,0.9618073152949932,2.885490554247601,0.018016127937154215
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,80,15,0.3,14,8430.07773202549,7928.907797038768,2066.8498406213007,30634.461474299318,1.0632079408432389,3.1897521727128337,0.011010952254595096
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,25,80,15,0.5,14,7700.0765546912935,9957.345679315864,537.7653062656523,29701.91028382577,0.7733061402785747,2.3200206244550876,0.045484271913251204
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,70,8,0.3,14,12237.957101714526,6655.4390495340585,3924.8639330358073,27672.826481583812,1.838790350363331,5.5165239601257605,0.0003721504752942654
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,70,8,0.5,14,8949.55927648376,8723.611421217376,799.875633098217,27084.533487839155,1.0259007244083382,3.0778188309621073,0.013186345464052118
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,70,10,0.3,14,13616.752902742988,10147.627139655453,2089.4649981124185,37814.52205621983,1.3418657106084135,4.025697418991262,0.002992284625825897
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,70,10,0.5,14,5615.415610609434,4781.157086786854,511.789182601011,17549.45759693034,1.1744888337026462,3.5236793526727808,0.006477903574074302
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,70,15,0.3,14,8817.547804959424,6997.678585259984,3152.7708249740117,24772.865380891948,1.260067563482101,3.7803481210709413,0.004346686102179622
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,70,15,0.5,14,16291.637433685773,14866.152958108003,241.8816327592193,47656.5067994752,1.0958879193288746,3.2877322139463163,0.00941235392255527
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,75,8,0.3,14,9475.077646630216,4043.0462686696906,4348.752609236868,16615.935448774915,2.343549150068931,7.030899160600404,6.11297333215815e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,75,8,0.5,14,9866.061462532463,6527.422973787505,2578.2281675551717,25452.52347992699,1.5114788029138135,4.534592316635224,0.0014168436827230529
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,75,10,0.3,14,13770.197141738521,4883.188604112091,2594.318183567169,21714.915652281674,2.8199191671898065,8.459965905718876,1.4123205203472868e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,75,10,0.5,14,10939.96478310209,6981.198967381308,2575.6817251431853,23651.880948548034,1.5670610212110514,4.701328837557151,0.0011180761195706233
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,75,15,0.3,14,11244.90710680796,9918.531320993097,1905.884720733173,34912.635978514554,1.1337270350709603,3.401283708787416,0.007857332605719636
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,75,15,0.5,14,3362.093926703413,5408.923642699547,-781.9848458730029,14334.052210390495,0.6215828044164109,1.8649365609907986,0.09506277767235868
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,80,8,0.3,14,11103.015555157883,4801.46460426464,4062.348972548954,19775.009030883593,2.3124226606390543,6.937479933238594,6.778174004258855e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,80,8,0.5,14,10555.358754435685,4960.772411756337,4301.254193197931,17883.373267835683,2.127765170081369,6.383500655064955,0.00012772786880283282
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,80,10,0.3,14,15519.622324872991,6301.075375630011,4613.3028522935565,26505.817343589733,2.463011692400405,7.3891965856274755,4.150688560691962e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,80,10,0.5,14,15452.407955583596,9804.427411151883,2696.0605855052645,37412.71492737563,1.5760642929547841,4.728296676539117,0.0010764688764340407
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,80,15,0.3,14,8332.241761060017,3747.1248459017825,2936.241719377414,13497.288119050365,2.2236360152699373,6.671179634510355,9.149551820866591e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.03,2,30,80,15,0.5,14,10245.93224400176,17766.859186785983,100.97200209596025,58847.56325436408,0.5766878735450396,1.7301209001326923,0.11766271982342928
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,70,8,0.3,14,11885.805677796152,4771.581174397599,7422.069449496205,22237.147725384184,2.490957450660306,7.473085630709808,3.798650985294052e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,70,8,0.5,14,7395.967128327882,6191.370884522125,1387.1450515995473,24510.241653989855,1.1945605046561076,3.5838458841517062,0.005895203526492901
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,70,10,0.3,14,8509.117250642148,8430.809702452689,2289.327839527063,30657.124018314393,1.0092882594855246,3.027985487712694,0.014293239755065586
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,70,10,0.5,14,7732.052583176832,9200.702676699764,129.8637413951441,25973.553114881328,0.8403763119916697,2.5212395445669222,0.03270207162600214
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,70,15,0.3,14,15823.706357819745,21701.558919381445,595.9539557179419,62472.57770639252,0.7291506760690704,2.1874989223852497,0.05648003541251463
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,70,15,0.5,14,1204.3140747536058,1635.899772749838,67.44987420519391,5500.550288500601,0.7361783984658391,2.2091572853229695,0.05452014326653518
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,75,8,0.3,14,8938.108849785893,4397.724584120758,3375.5308578457407,18863.590134680362,2.0324394306227114,6.097549701713887,0.00017977829547132328
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,75,8,0.5,14,6192.737397940705,6210.835720162625,1868.48861523938,22694.76625432874,0.9970860085442018,2.991421880677809,0.015165896277749018
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,75,10,0.3,14,7753.578688968499,2356.1200196796312,4029.6216760179345,11715.332333262191,3.290825010698214,9.872906961181096,3.979806629581569e-06
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,75,10,0.5,14,4295.7914097525545,3389.1528214331897,445.598780504863,10402.550909531097,1.2675118639046703,3.8028358663906916,0.0041990415390512825
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,75,15,0.3,14,4524.308126329781,2627.1739869823364,847.4013614820096,9449.252891122971,1.722119718278179,5.166746520411661,0.0005897306539991636
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,75,15,0.5,14,2778.5612270064216,3664.636295529963,-173.37026538180064,11723.449458830371,0.7582092745180866,2.274905525537651,0.04896873449641315
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,80,8,0.3,14,11392.753053258584,5578.215033528578,5116.73109972173,22682.411496539473,2.0423653417412164,6.127278462932048,0.00017341726160429493
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,80,8,0.5,14,4469.801739691644,2104.462713995096,1581.6738597062372,8973.578151452324,2.123963380280664,6.372373721169127,0.00012941313571905138
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,80,10,0.3,14,9044.335064552333,6534.882958841229,2684.375978619951,26833.13876995563,1.3840087299981394,4.152181919909412,0.002476332459570033
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,80,10,0.5,14,6588.345099405104,3917.7679036535956,1570.7583734967936,13542.154064518669,1.6816578371733062,5.045233270850411,0.0006948278972123146
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,80,15,0.3,14,6401.121485306883,6233.0116202983645,946.3917087758086,22421.466232086743,1.02697088907408,3.081075939301561,0.013117148951009936
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,20,80,15,0.5,14,4737.55468288687,5284.777139326393,-103.3144719189701,15353.039973459217,0.8964530684998246,2.6895517730838483,0.024814729488610604
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,70,8,0.3,14,10595.39782089703,2999.450231096713,7313.291513558195,15707.62500465897,3.5324466167331434,10.597679137965276,2.202643214652648e-06
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,70,8,0.5,14,7738.66709919935,6366.6223536044445,1464.800437591602,22993.002969611178,1.2155059102599555,3.6466775764109016,0.005345072010592421
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,70,10,0.3,14,8250.763324898906,4596.320766567066,3286.6728261004664,18671.700459123116,1.7950799658965702,5.3854613088616805,0.00044132548927991623
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,70,10,0.5,14,5809.345354662923,4633.702316372593,129.4611383259649,11155.92647327978,1.2537157024818677,3.761366732423255,0.004475572589432153
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,70,15,0.3,14,7478.568741819264,5202.370027010843,3287.6330003476296,20859.92295507132,1.4375311065899459,4.312788937682902,0.0019536916833806112
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,70,15,0.5,14,2082.300040404802,2754.0224742258,10.093283849569008,9061.002233122286,0.7560940623733181,2.2686517108900763,0.04947199607761294
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,75,8,0.3,14,11216.419579880469,7096.009580810617,3629.2361178413553,30077.596616591087,1.5806657885880635,4.742140781124061,0.0010557580726346454
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,75,8,0.5,14,6252.412261691092,4465.853452208341,2997.9104279047906,18363.317389981916,1.4000486869087267,4.200373940296919,0.0023054157252906634
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,75,10,0.3,14,14092.341667666475,8037.114395261,3262.566645927115,32899.310443829636,1.753408123191064,5.26035099173105,0.0005204913239500456
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,75,10,0.5,14,8386.03215380005,9830.535683110398,201.4709287038293,35698.57958387137,0.8530595304392095,2.559282113322988,0.030723290985865154
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,75,15,0.3,14,17218.071459131508,32285.236210655694,2276.4703382988164,113635.84914003445,0.5333109953660091,1.599964507526616,0.1440706778416333
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,75,15,0.5,14,2324.360033029702,2180.934343531505,433.6643570711508,8285.61988723509,1.065763414622539,3.197756868078792,0.010870364476126895
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,80,8,0.3,14,7795.236459273101,3221.2082049208793,2564.945100045491,12093.975560947536,2.419972868368057,7.260234535246819,4.7635536748955666e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,80,8,0.5,14,9986.09347894345,13049.384534670691,459.3330166280866,44811.72913863341,0.7652539820871679,2.2958399328335886,0.047320390431530156
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,80,10,0.3,14,7254.657812098635,2498.8659990978344,2513.759828453405,11807.07114797032,2.903180008338896,8.709947280454973,1.115304604565265e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,80,10,0.5,14,6271.280370398313,7114.770076635244,442.3094003349861,24616.588676512816,0.8814452614558925,2.644478821564483,0.0267168993856758
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,80,15,0.3,14,5192.871896972021,4267.027628211384,1122.5439570291596,14408.461924144949,1.2169763942092695,3.651167680443231,0.0053078823955743076
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,25,80,15,0.5,14,9481.635616321086,11172.313029182924,193.47441040061878,32895.560455401195,0.8486725704475285,2.5461088005167802,0.031394537595852326
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,70,8,0.3,14,15604.391481484903,6358.66183643902,8326.000063010217,30137.787163400862,2.45403701012408,7.3622710761167465,4.271136831924663e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,70,8,0.5,14,11710.27548379923,12360.483805251386,2355.025554307377,42188.459854461966,0.9473962078105784,2.8422709565170505,0.019331400395060438
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,70,10,0.3,14,12667.805638667844,8264.548192890903,4394.7467583596335,30623.504631817574,1.5327886465184615,4.598489077172096,0.0012933019803135794
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,70,10,0.5,14,5763.10371811969,4400.433319231848,221.181688415189,12224.94600075602,1.3096673213822754,3.929233231545705,0.0034620720530403547
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,70,15,0.3,14,6320.4750165355845,3457.704025229384,754.3154692573303,12921.972187109226,1.8279398613697955,5.484113905647683,0.0003880887258597739
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,70,15,0.5,14,2294.332243906466,2759.4309151502252,16.297644277542837,7911.691606528136,0.8314512355825951,2.494722506257166,0.03415631842178832
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,75,8,0.3,14,11267.790742165585,4423.489032271409,4169.104462040976,17636.14714674632,2.5472631807068615,7.642019604128254,3.1848759712309084e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,75,8,0.5,14,13658.80012907759,9351.583596541122,3444.05684151787,37064.057886376424,1.4605868608317398,4.381869406498894,0.001766310928703432
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,75,10,0.3,14,12151.690538394345,5451.360695212166,4775.395814987593,20085.97069432198,2.22911144901253,6.687521030110785,8.980495723580747e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,75,10,0.5,14,14820.905329469897,15841.449931340898,1198.5903585330855,48826.19605178535,0.9355775761502775,2.8067969698411144,0.020483934850345043
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,75,15,0.3,14,6712.602305748941,3787.721494251155,607.1249348012278,11278.734080766144,1.772200600265106,5.316870478618971,0.0004829745360555755
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,75,15,0.5,14,17941.591003865335,16120.840897056169,104.39406553951595,37836.098932318164,1.1129438667893343,3.3388947283880723,0.008675412812763078
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,80,8,0.3,14,11847.935964191698,4883.2818711771115,4524.287669414441,18375.69319574829,2.426224059299645,7.278880578068026,4.66911824717055e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,80,8,0.5,14,7969.670191961571,6023.99199798831,1349.1658088700942,18355.953817502203,1.3229881770465521,3.9691334684104915,0.0032589114642253207
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,80,10,0.3,14,19391.2225038581,19148.97620933215,4040.4862821126544,71651.61520970707,1.0126506133736741,3.0380049853522113,0.014063244144339935
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,80,10,0.5,14,10579.818106189694,4724.669665182809,2184.2363689833896,17687.891583546047,2.239271495350212,6.718029882435948,8.673926888995166e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,80,15,0.3,14,13949.119705562833,9491.101662438581,695.4232605076756,27254.353957579755,1.4697050144101858,4.409222267534317,0.0016975057558592747
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.06,2,30,80,15,0.5,14,2573.2180678144096,2420.7691341687564,20.780698161449756,5512.547074613132,1.0629754120266413,3.1893466300585613,0.011018124811473998
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,70,8,0.3,14,9556.32209031557,4089.4221265978413,5314.819806262257,16720.286774070715,2.336839239011471,7.01076657292069,6.250053984087514e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,70,8,0.5,14,9925.649158381855,5737.20769659422,2445.424125535295,20130.3031089037,1.7300487769118105,5.190323712629462,0.0005714004154902791
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,70,10,0.3,14,9795.690886419583,5275.742955111229,3385.9217297577525,18242.859809892543,1.856741499683822,5.5704173963886445,0.0003471952052223403
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,70,10,0.5,14,12551.0812209055,12679.946834159498,643.2785675467932,36125.20560730138,0.9898370541344198,2.9695914211599392,0.0157128458306702
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,70,15,0.3,14,11655.603847619928,9935.628391620654,1681.002135578784,32481.20049385151,1.1731118947091297,3.5194381111433324,0.006521194689470376
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,70,15,0.5,14,13121.281753511556,18716.947004554815,219.1107785491894,58469.3002758977,0.7010375009513282,2.1031668747965573,0.06478445368650704
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,75,8,0.3,14,9766.650179279859,4246.359807854711,4864.910390672403,16690.054548848067,2.300005327201426,6.90025564023278,7.064945415869915e-05
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,75,8,0.5,14,14518.447062791922,18120.20722306655,2231.6630064738165,59883.075699334746,0.80122963739125,2.4037450747084907,0.03965364473545417
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,75,10,0.3,14,15298.23703390356,11588.523375835524,2099.678773107903,32274.62883036387,1.320119616430473,3.960446666930877,0.003302040842207829
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,75,10,0.5,14,4555.35101285857,6410.31337627248,243.0341205920422,22618.644438990006,0.7106284428652148,2.132044084760584,0.06181574501839191
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,75,15,0.3,14,4961.543737559916,4158.8889469437245,881.3311626408808,12508.468643770704,1.1929974088887476,3.5792369258589027,0.005937832343928941
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,75,15,0.5,14,6297.477959721817,9078.636467034068,-209.22561218432725,30166.70471871277,0.6936590073398061,2.081089117791881,0.06714653053203587
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,80,8,0.3,14,9735.0357338147,6255.520535422973,1657.9704415952203,24292.31711675069,1.5562311207657888,4.668856046883231,0.0011704807415208619
/Users/simonlavalle/Downloads/b-data/ADAUSDT_1min_data.csv,0.1,2,20,80,8,0.5,14,4967.90185542313,4170.487215766305,1026.5213616489707,14707.00249256653,1.1912041923164856,3.57385659562522,0.005988005277080857
